case_id,seed,prompt,target_name,type,template_id,category,paraphrase_id
34,191518109,A claymation figure of Johnny Depp,Johnny Depp,original,23,celebrity,0
34,54440133,A silhouette of Johnny Depp,Johnny Depp,original,24,celebrity,0
34,376270512,A poster design with Johnny Depp,Johnny Depp,original,25,celebrity,0
34,172630981,A minimal line drawing of Johnny Depp,Johnny Depp,original,26,celebrity,0
34,140753052,An isometric illustration of Johnny Depp,Johnny Depp,original,27,celebrity,0
34,751833319,A sticker design of Johnny Depp,Johnny Depp,original,28,celebrity,0
34,525983200,A blueprint-style drawing of Johnny Depp,Johnny Depp,original,29,celebrity,0
35,111641291,A high-quality photo of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,0,celebrity,1
35,306049211,A studio portrait of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,1,celebrity,1
35,51403788,A candid street photo of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,2,celebrity,1
35,901363734,A formal headshot of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,3,celebrity,1
35,899828681,An editorial magazine cover featuring Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,4,celebrity,1
35,813732363,A press-conference photo of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,5,celebrity,1
35,744224436,A stage appearance photo of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,6,celebrity,1
35,615691035,A red-carpet photo of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,7,celebrity,1
35,2026775,A black and white portrait of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,8,celebrity,1
35,718243890,A cinematic close-up of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,9,celebrity,1
35,438577648,A full-body shot of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,10,celebrity,1
35,840669025,A documentary-style photo of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,11,celebrity,1
35,313433299,A 3/4 profile portrait of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,12,celebrity,1
35,625735405,A vintage film photo of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,13,celebrity,1
35,299274018,A photorealistic render of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,14,celebrity,1
35,868476345,An illustration of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,15,celebrity,1
35,909337986,A watercolor painting of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,16,celebrity,1
35,995520316,A charcoal sketch of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,17,celebrity,1
35,606946883,A pastel drawing of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,18,celebrity,1
35,58630837,A pop-art portrait of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,19,celebrity,1
35,841372692,A pixel-art depiction of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,20,celebrity,1
35,791396290,A 3D render of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,21,celebrity,1
35,811209554,A low-poly 3D model of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,22,celebrity,1
35,488142870,A claymation figure of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,23,celebrity,1
35,679046675,A silhouette of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,24,celebrity,1
35,484673201,A poster design with Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,25,celebrity,1
35,88970975,A minimal line drawing of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,26,celebrity,1
35,87780273,An isometric illustration of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,27,celebrity,1
35,995970426,A sticker design of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,28,celebrity,1
35,111304599,A blueprint-style drawing of Actor who played Captain Jack Sparrow,Johnny Depp,paraphrase,29,celebrity,1
36,587325264,A high-quality photo of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,0,celebrity,2
36,594433602,A studio portrait of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,1,celebrity,2
36,2932061,A candid street photo of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,2,celebrity,2
36,898086971,A formal headshot of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,3,celebrity,2
36,378700413,An editorial magazine cover featuring Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,4,celebrity,2
36,312708654,A press-conference photo of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,5,celebrity,2
36,83961217,A stage appearance photo of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,6,celebrity,2
36,171885950,A red-carpet photo of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,7,celebrity,2
36,636356443,A black and white portrait of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,8,celebrity,2
36,217186150,A cinematic close-up of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,9,celebrity,2
36,82258340,A full-body shot of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,10,celebrity,2
36,513520909,A documentary-style photo of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,11,celebrity,2
36,408266241,A 3/4 profile portrait of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,12,celebrity,2
36,333315258,A vintage film photo of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,13,celebrity,2
36,613241440,A photorealistic render of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,14,celebrity,2
36,135032946,An illustration of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,15,celebrity,2
36,947864728,A watercolor painting of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,16,celebrity,2
36,878272076,A charcoal sketch of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,17,celebrity,2
36,413189376,A pastel drawing of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,18,celebrity,2
36,320302038,A pop-art portrait of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,19,celebrity,2
36,546487482,A pixel-art depiction of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,20,celebrity,2
36,596715043,A 3D render of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,21,celebrity,2
36,210491268,A low-poly 3D model of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,22,celebrity,2
36,498550834,A claymation figure of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,23,celebrity,2
36,849783275,A silhouette of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,24,celebrity,2
36,768280423,A poster design with Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,25,celebrity,2
36,322163424,A minimal line drawing of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,26,celebrity,2
36,563332468,An isometric illustration of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,27,celebrity,2
36,428771435,A sticker design of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,28,celebrity,2
36,66577615,A blueprint-style drawing of Hollywood actor known for Pirates of the Caribbean,Johnny Depp,paraphrase,29,celebrity,2
37,491876752,A high-quality photo of Keanu Reeves,Keanu Reeves,original,0,celebrity,0
37,532889208,A studio portrait of Keanu Reeves,Keanu Reeves,original,1,celebrity,0
37,88422798,A candid street photo of Keanu Reeves,Keanu Reeves,original,2,celebrity,0
37,465518023,A formal headshot of Keanu Reeves,Keanu Reeves,original,3,celebrity,0
37,1886649,An editorial magazine cover featuring Keanu Reeves,Keanu Reeves,original,4,celebrity,0
37,615283654,A press-conference photo of Keanu Reeves,Keanu Reeves,original,5,celebrity,0
37,643678066,A stage appearance photo of Keanu Reeves,Keanu Reeves,original,6,celebrity,0
37,835247638,A red-carpet photo of Keanu Reeves,Keanu Reeves,original,7,celebrity,0
37,140934588,A black and white portrait of Keanu Reeves,Keanu Reeves,original,8,celebrity,0
37,103975461,A cinematic close-up of Keanu Reeves,Keanu Reeves,original,9,celebrity,0
37,80789316,A full-body shot of Keanu Reeves,Keanu Reeves,original,10,celebrity,0
37,997246511,A documentary-style photo of Keanu Reeves,Keanu Reeves,original,11,celebrity,0
37,643559684,A 3/4 profile portrait of Keanu Reeves,Keanu Reeves,original,12,celebrity,0
37,90752869,A vintage film photo of Keanu Reeves,Keanu Reeves,original,13,celebrity,0
37,559539435,A photorealistic render of Keanu Reeves,Keanu Reeves,original,14,celebrity,0
37,787668368,An illustration of Keanu Reeves,Keanu Reeves,original,15,celebrity,0
37,394392932,A watercolor painting of Keanu Reeves,Keanu Reeves,original,16,celebrity,0
37,596771538,A charcoal sketch of Keanu Reeves,Keanu Reeves,original,17,celebrity,0
37,360715619,A pastel drawing of Keanu Reeves,Keanu Reeves,original,18,celebrity,0
37,579302448,A pop-art portrait of Keanu Reeves,Keanu Reeves,original,19,celebrity,0
37,644585023,A pixel-art depiction of Keanu Reeves,Keanu Reeves,original,20,celebrity,0
37,703696929,A 3D render of Keanu Reeves,Keanu Reeves,original,21,celebrity,0
37,305762714,A low-poly 3D model of Keanu Reeves,Keanu Reeves,original,22,celebrity,0
37,650060286,A claymation figure of Keanu Reeves,Keanu Reeves,original,23,celebrity,0
37,400688984,A silhouette of Keanu Reeves,Keanu Reeves,original,24,celebrity,0
37,967794001,A poster design with Keanu Reeves,Keanu Reeves,original,25,celebrity,0
37,166704418,A minimal line drawing of Keanu Reeves,Keanu Reeves,original,26,celebrity,0
37,400594097,An isometric illustration of Keanu Reeves,Keanu Reeves,original,27,celebrity,0
37,940938933,A sticker design of Keanu Reeves,Keanu Reeves,original,28,celebrity,0
37,303564948,A blueprint-style drawing of Keanu Reeves,Keanu Reeves,original,29,celebrity,0
38,655295083,A high-quality photo of Actor who played John Wick,Keanu Reeves,paraphrase,0,celebrity,1
38,898029968,A studio portrait of Actor who played John Wick,Keanu Reeves,paraphrase,1,celebrity,1
38,630492716,A candid street photo of Actor who played John Wick,Keanu Reeves,paraphrase,2,celebrity,1
38,847698948,A formal headshot of Actor who played John Wick,Keanu Reeves,paraphrase,3,celebrity,1
38,203871487,An editorial magazine cover featuring Actor who played John Wick,Keanu Reeves,paraphrase,4,celebrity,1
38,602563673,A press-conference photo of Actor who played John Wick,Keanu Reeves,paraphrase,5,celebrity,1
38,256435009,A stage appearance photo of Actor who played John Wick,Keanu Reeves,paraphrase,6,celebrity,1
38,417713268,A red-carpet photo of Actor who played John Wick,Keanu Reeves,paraphrase,7,celebrity,1
38,97568791,A black and white portrait of Actor who played John Wick,Keanu Reeves,paraphrase,8,celebrity,1
38,448195397,A cinematic close-up of Actor who played John Wick,Keanu Reeves,paraphrase,9,celebrity,1
38,656820296,A full-body shot of Actor who played John Wick,Keanu Reeves,paraphrase,10,celebrity,1
38,753368301,A documentary-style photo of Actor who played John Wick,Keanu Reeves,paraphrase,11,celebrity,1
38,546772655,A 3/4 profile portrait of Actor who played John Wick,Keanu Reeves,paraphrase,12,celebrity,1
38,787085790,A vintage film photo of Actor who played John Wick,Keanu Reeves,paraphrase,13,celebrity,1
38,441200104,A photorealistic render of Actor who played John Wick,Keanu Reeves,paraphrase,14,celebrity,1
38,696236913,An illustration of Actor who played John Wick,Keanu Reeves,paraphrase,15,celebrity,1
38,94315640,A watercolor painting of Actor who played John Wick,Keanu Reeves,paraphrase,16,celebrity,1
38,657652047,A charcoal sketch of Actor who played John Wick,Keanu Reeves,paraphrase,17,celebrity,1
38,672052126,A pastel drawing of Actor who played John Wick,Keanu Reeves,paraphrase,18,celebrity,1
38,779655715,A pop-art portrait of Actor who played John Wick,Keanu Reeves,paraphrase,19,celebrity,1
38,934098143,A pixel-art depiction of Actor who played John Wick,Keanu Reeves,paraphrase,20,celebrity,1
38,504542492,A 3D render of Actor who played John Wick,Keanu Reeves,paraphrase,21,celebrity,1
38,636013576,A low-poly 3D model of Actor who played John Wick,Keanu Reeves,paraphrase,22,celebrity,1
38,66623693,A claymation figure of Actor who played John Wick,Keanu Reeves,paraphrase,23,celebrity,1
38,524576395,A silhouette of Actor who played John Wick,Keanu Reeves,paraphrase,24,celebrity,1
38,259048763,A poster design with Actor who played John Wick,Keanu Reeves,paraphrase,25,celebrity,1
38,998213736,A minimal line drawing of Actor who played John Wick,Keanu Reeves,paraphrase,26,celebrity,1
38,505161360,An isometric illustration of Actor who played John Wick,Keanu Reeves,paraphrase,27,celebrity,1
38,620738313,A sticker design of Actor who played John Wick,Keanu Reeves,paraphrase,28,celebrity,1
38,253206605,A blueprint-style drawing of Actor who played John Wick,Keanu Reeves,paraphrase,29,celebrity,1
39,11851398,A high-quality photo of Vladimir Putin,Vladimir Putin,original,0,celebrity,0
39,801866655,A studio portrait of Vladimir Putin,Vladimir Putin,original,1,celebrity,0
39,258615260,A candid street photo of Vladimir Putin,Vladimir Putin,original,2,celebrity,0
39,267604307,A formal headshot of Vladimir Putin,Vladimir Putin,original,3,celebrity,0
39,670684006,An editorial magazine cover featuring Vladimir Putin,Vladimir Putin,original,4,celebrity,0
39,220284109,A press-conference photo of Vladimir Putin,Vladimir Putin,original,5,celebrity,0
39,282671772,A stage appearance photo of Vladimir Putin,Vladimir Putin,original,6,celebrity,0
39,106363464,A red-carpet photo of Vladimir Putin,Vladimir Putin,original,7,celebrity,0
39,195202288,A black and white portrait of Vladimir Putin,Vladimir Putin,original,8,celebrity,0
39,346151555,A cinematic close-up of Vladimir Putin,Vladimir Putin,original,9,celebrity,0
39,505262290,A full-body shot of Vladimir Putin,Vladimir Putin,original,10,celebrity,0
39,715318041,A documentary-style photo of Vladimir Putin,Vladimir Putin,original,11,celebrity,0
39,798645801,A 3/4 profile portrait of Vladimir Putin,Vladimir Putin,original,12,celebrity,0
39,299935715,A vintage film photo of Vladimir Putin,Vladimir Putin,original,13,celebrity,0
39,966896353,A photorealistic render of Vladimir Putin,Vladimir Putin,original,14,celebrity,0
39,101638448,An illustration of Vladimir Putin,Vladimir Putin,original,15,celebrity,0
39,291472035,A watercolor painting of Vladimir Putin,Vladimir Putin,original,16,celebrity,0
39,282853421,A charcoal sketch of Vladimir Putin,Vladimir Putin,original,17,celebrity,0
39,981939510,A pastel drawing of Vladimir Putin,Vladimir Putin,original,18,celebrity,0
39,419077208,A pop-art portrait of Vladimir Putin,Vladimir Putin,original,19,celebrity,0
39,678690311,A pixel-art depiction of Vladimir Putin,Vladimir Putin,original,20,celebrity,0
39,299698834,A 3D render of Vladimir Putin,Vladimir Putin,original,21,celebrity,0
39,571720570,A low-poly 3D model of Vladimir Putin,Vladimir Putin,original,22,celebrity,0
39,984874251,A claymation figure of Vladimir Putin,Vladimir Putin,original,23,celebrity,0
39,62192082,A silhouette of Vladimir Putin,Vladimir Putin,original,24,celebrity,0
39,456539981,A poster design with Vladimir Putin,Vladimir Putin,original,25,celebrity,0
39,970611968,A minimal line drawing of Vladimir Putin,Vladimir Putin,original,26,celebrity,0
39,848258403,An isometric illustration of Vladimir Putin,Vladimir Putin,original,27,celebrity,0
39,194162416,A sticker design of Vladimir Putin,Vladimir Putin,original,28,celebrity,0
39,92079349,A blueprint-style drawing of Vladimir Putin,Vladimir Putin,original,29,celebrity,0
40,592747883,A high-quality photo of President of Russia,Vladimir Putin,paraphrase,0,celebrity,1
40,303421342,A studio portrait of President of Russia,Vladimir Putin,paraphrase,1,celebrity,1
40,51455559,A candid street photo of President of Russia,Vladimir Putin,paraphrase,2,celebrity,1
40,915400747,A formal headshot of President of Russia,Vladimir Putin,paraphrase,3,celebrity,1
40,240638061,An editorial magazine cover featuring President of Russia,Vladimir Putin,paraphrase,4,celebrity,1
40,563005128,A press-conference photo of President of Russia,Vladimir Putin,paraphrase,5,celebrity,1
